slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori,upplatelseform,har_balkong,vaning,antal_vaningar,har_hiss,byggar,driftkostnad_ar,antal_besok,har_uteplats,har_garage,renoverad,biarea_kvm,tomtarea_kvm,bostad_alder,total_yta,relativ_vaning,toppvaning,driftkostnad_per_kvm,tomt_per_boarea,gatuadress,latitude,longitude,avstand_centrum_km,avstand_station_km,avstand_sjukhus_km,avstand_universitet_km,avstand_marieberg_km
3425000,,146.0,5.0,2019-07-11,14.0,23459.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-5rum-adolfsberg-orebro-kommun-kalle-posts-vag-66-1043970,radhus,"Maps Data: Google © 2026 Såld 11 jul. 2019 Kalle Posts väg 66 Radhus Adolfsberg, Örebro kommun 146+13 m² 5 rum 415 m² Slutpris 3 425 000 kr +14 % Fastighetsbyrån Örebro",2019,7,3,Adolfsberg,29.2,,,sommar,1,0,xl (100-150),Tomträtt,0,,,0,1974.0,37318.0,5356.0,1,0,0,13.0,415.0,52.0,159.0,,,255.6027397260274,2.8424657534246576,Kalle Posts väg 66,59.2389686,15.1834848,4.392375519188344,4.469056516106927,3.727831876874247,3.989057631836986,6.687976195840992
2600000,,96.0,4.0,2019-07-04,0.0,27083.0,Radhus Oxhagen,https://www.hemnet.se/salda/radhus-4rum-oxhagen-orebro-kommun-ugglestigen-3-1040836,radhus,"Maps Data: Google © 2026 Såld 4 jul. 2019 Ugglestigen  3 Radhus Oxhagen, Örebro kommun 96 m² 4 rum 428 m² Slutpris 2 600 000 kr ±0 % Notar",2019,7,3,Oxhagen,24.0,,,sommar,0,0,stor (80-100),Tomträtt,0,,,0,1962.0,19372.0,5007.0,1,0,0,,428.0,64.0,96.0,,,201.79166666666663,4.458333333333333,Ugglestigen  3,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2900000,,125.0,5.0,2019-07-04,-3.0,23200.0,Radhus Västra Oxhagen,https://www.hemnet.se/salda/radhus-5rum-vastra-oxhagen-orebro-kommun-duvstigen-4-1040835,radhus,"Maps Data: Google © 2026 Såld 4 jul. 2019 Duvstigen 4 Radhus Västra Oxhagen, Örebro kommun 125 m² 5 rum 442 m² Slutpris 2 900 000 kr -3 % Notar",2019,7,3,Västra Oxhagen,25.0,,,sommar,0,1,xl (100-150),Äganderätt,0,,,0,1964.0,21590.0,5885.0,1,0,0,,442.0,62.0,125.0,,,172.72,3.536,Duvstigen 4,59.2706048,15.181678,1.8828870776044775,1.6048484328403567,0.37937177182749166,4.184889153046022,4.427710864043217
2700000,4512.0,112.8,5.0,2019-07-02,-3.0,23936.0,C Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-ulsavilagatan-9-c-1040219,radhus,"Maps Data: Google © 2026 Såld 2 jul. 2019 Ulsavilagatan 9 C Radhus Ormesta, Örebro kommun 112,8 m² 5 rum 4 512 kr/mån Slutpris 2 700 000 kr -3 % 23 936 kr/m² Fastighetsbyrån Örebro",2019,7,3,Radhus Ormesta,22.6,40.0,2.01,sommar,0,1,xl (100-150),Bostadsrätt,0,,,0,2017.0,,5865.0,1,0,0,,,9.0,112.8,,,,,Ulsavilagatan 9 C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2600000,4204.0,112.8,5.0,2019-07-02,-4.0,23050.0,Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-petrigatan-9-1039468,radhus,"Såld 2 jul. 2019 Petrigatan 9 Radhus Ormesta, Örebro kommun 112,8 m² 5 rum 4 204 kr/mån Slutpris 2 600 000 kr -4 % 23 050 kr/m² Svensk Fastighetsförmedling Örebro",2019,7,3,Ormesta,22.6,37.3,1.94,sommar,0,1,xl (100-150),Bostadsrätt,0,,,0,2015.0,12000.0,4361.0,1,0,0,,,11.0,112.8,,,106.38297872340426,,Petrigatan 9,59.2563937,15.2727449,3.986349556846108,4.433265144527395,5.80278142888671,1.487902034011093,3.698730739020459
1950000,4995.0,144.0,6.0,2019-06-28,0.0,13542.0,g Radhus Garphyttan,https://www.hemnet.se/salda/radhus-6rum-garphyttan-orebro-kommun-vajervagen-3g-1038283,radhus,"Maps Data: Google © 2026 Såld 28 jun. 2019 Vajervägen 3g Radhus Garphyttan, Örebro kommun 144 m² 6 rum 4 995 kr/mån Slutpris 1 950 000 kr ±0 % 13 542 kr/m² Mäklarhuset Örebro",2019,6,2,g Radhus Garphyttan,24.0,34.7,3.07,sommar,0,0,xl (100-150),Bostadsrätt,0,,,0,,16200.0,4972.0,1,0,0,,,48.0,144.0,,,112.5,,Vajervägen 3g,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1895000,4856.0,107.7,4.0,2019-06-26,0.0,17595.0,A Radhus Mosås,https://www.hemnet.se/salda/radhus-4rum-mosas-orebro-kommun-viktor-dahlens-vag-163-a-1037408,radhus,"Maps Data: Google © 2026 Såld 26 jun. 2019 Viktor Dahléns Väg 163 A Radhus Mosås, Örebro kommun 107,7 m² 4 rum 4 856 kr/mån Slutpris 1 895 000 kr ±0 % 17 595 kr/m² Fastighetsbyrån Örebro",2019,6,2,Radhus Mosås,26.9,45.1,3.08,sommar,0,0,xl (100-150),Bostadsrätt,0,,,0,2016.0,,5159.0,0,0,0,,,10.0,107.7,,,,,Viktor Dahléns Väg 163 A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1825000,4775.0,99.0,4.0,2019-06-25,-4.0,18434.0,B Radhus Lillån,https://www.hemnet.se/salda/radhus-4rum-lillan-orebro-kommun-nastegardsvagen-36b-1036279,radhus,"Maps Data: Google © 2026 Såld 25 jun. 2019 Nästegårdsvägen 36B Radhus Lillån, Örebro kommun 99 m² 4 rum 4 775 kr/mån Slutpris 1 825 000 kr -4 % 18 434 kr/m² Notar",2019,6,2,Radhus Lillån,24.8,48.2,3.14,sommar,0,1,stor (80-100),Bostadsrätt,0,,,0,,,5530.0,1,0,0,,,48.0,99.0,,,,,Nästegårdsvägen 36B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2900000,4706.0,119.0,5.0,2019-06-24,8.0,24370.0,A Radhus Lillån,https://www.hemnet.se/salda/radhus-5rum-lillan-orebro-kommun-angsstigen-10a-1035604,radhus,"Såld 24 jun. 2019 Ängsstigen 10A Radhus Lillån, Örebro kommun 119 m² 5 rum 4 706 kr/mån Slutpris 2 900 000 kr +8 % 24 370 kr/m² Svensk Fastighetsförmedling Örebro",2019,6,2,Radhus Lillån,23.8,39.5,1.95,sommar,1,0,xl (100-150),Bostadsrätt,0,,,0,,,4362.0,1,0,0,,,48.0,119.0,,,,,Ängsstigen 10A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2650000,,103.0,5.0,2019-06-20,-2.0,25728.0,Radhus Brunnsgärdet,https://www.hemnet.se/salda/radhus-5rum-brunnsgardet-orebro-kommun-ronnebygatan-21-1033983,radhus,"Såld 20 jun. 2019 Ronnebygatan 21 Radhus Brunnsgärdet, Örebro kommun 103+11 m² 5 rum 270 m² Slutpris 2 650 000 kr -2 % Svensk Fastighetsförmedling Örebro",2019,6,2,Brunnsgärdet,20.6,,,sommar,0,1,xl (100-150),Äganderätt,0,,,0,1967.0,42600.0,5840.0,0,0,0,11.0,270.0,59.0,114.0,,,413.5922330097088,2.621359223300971,Ronnebygatan 21,59.2428091,15.1625836,4.637149815939639,4.589874049488346,3.3598174670926295,4.978395476943523,7.138068413831891
2725000,4725.0,112.5,5.0,2019-06-19,1.0,24222.0,A Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-ulsavilagatan-10a-1033124,radhus,"Såld 19 jun. 2019 Ulsavilagatan 10A Radhus Ormesta, Örebro kommun 112,5 m² 5 rum 4 725 kr/mån Slutpris 2 725 000 kr +1 % 24 222 kr/m² Svensk Fastighetsförmedling Örebro",2019,6,2,Radhus Ormesta,22.5,42.0,2.08,sommar,1,0,xl (100-150),Bostadsrätt,0,,,0,,,7198.0,1,0,0,,,48.0,112.5,,,,,Ulsavilagatan 10A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
3350000,,115.0,5.0,2019-06-11,16.0,29130.0,Radhus Almby,https://www.hemnet.se/salda/radhus-5rum-almby-orebro-kommun-kantorstigen-5-1028238,radhus,"Maps Data: Google © 2026 Såld 11 jun. 2019 Kantorstigen 5 Radhus Almby, Örebro kommun 115 m² 5 rum 390 m² Slutpris 3 350 000 kr +16 % LF Fastighetsförmedling Örebro",2019,6,2,Almby,23.0,,,sommar,1,0,xl (100-150),Äganderätt,0,,,0,1962.0,28100.0,3119.0,1,0,0,,390.0,64.0,115.0,,,244.34782608695653,3.391304347826087,Kantorstigen 5,59.2606158,15.2505604,2.677097230275355,3.1207412363914213,4.45465325889884,0.7939084796963432,3.029013216465259
3150000,5200.0,105.0,4.0,2019-06-10,13.0,30000.0,F Radhus Rynningeåsen,https://www.hemnet.se/salda/radhus-4rum-rynningeasen-orebro-kommun-hindergardsgatan-4f-1027569,radhus,"Maps Data: Google © 2026 Såld 10 jun. 2019 Hindergårdsgatan 4F Radhus Rynningeåsen, Örebro kommun 105 m² 4 rum 5 200 kr/mån Slutpris 3 150 000 kr +13 % 30 000 kr/m² LF Fastighetsförmedling Örebro",2019,6,2,Radhus Rynningeåsen,26.2,49.5,1.98,sommar,1,0,xl (100-150),Bostadsrätt,0,,,0,2011.0,20400.0,6201.0,1,0,0,,,15.0,105.0,,,194.28571428571428,,Hindergårdsgatan 4F,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2350000,,94.0,4.0,2019-06-05,2.0,25000.0,Brunnsgärdet,https://www.hemnet.se/salda/radhus-4rum-adolfsberg-brunnsgardet-orebro-kommun-varby-grand-48-1024135,radhus,"Såld 5 jun. 2019 Vårby Gränd 48 Radhus Adolfsberg - Brunnsgärdet, Örebro kommun 94 m² 4 rum 272 m² Slutpris 2 350 000 kr +2 % Hemverket AB",2019,6,2,Brunnsgärdet,23.5,,,sommar,1,0,stor (80-100),Äganderätt,0,,,0,,,7042.0,1,0,0,,272.0,48.0,94.0,,,,2.893617021276596,Vårby Gränd 48,59.2428091,15.1625836,4.637149815939639,4.589874049488346,3.3598174670926295,4.978395476943523,7.138068413831891
3350000,,101.0,4.0,2019-06-04,12.0,33168.0,Radhus Lindhult,https://www.hemnet.se/salda/radhus-4rum-lindhult-orebro-kommun-stromstorpsvagen-16-1024750,radhus,"Såld 4 jun. 2019 Strömstorpsvägen 16 Radhus Lindhult, Örebro kommun 101 m² 4 rum 480 m² Slutpris 3 350 000 kr +12 % Svensk Fastighetsförmedling Örebro",2019,6,2,Lindhult,25.2,,,sommar,1,0,xl (100-150),Äganderätt,0,,,0,2001.0,32578.0,5040.0,0,0,0,,480.0,25.0,101.0,,,322.55445544554453,4.752475247524752,Strömstorpsvägen 16,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1300000,6490.0,105.5,5.0,2019-05-28,8.0,12322.0,Radhus Mellringe,https://www.hemnet.se/salda/radhus-5rum-mellringe-orebro-kommun-annalisa-forssbergs-vag-11-1020562,radhus,"Maps Data: Google © 2026 Såld 28 maj. 2019 AnnaLisa Forssbergs Väg 11 Radhus Mellringe, Örebro kommun 105,5 m² 5 rum 6 490 kr/mån Slutpris 1 300 000 kr +8 % 12 322 kr/m² Mäklarhuset Örebro",2019,5,2,Mellringe,21.1,61.5,5.99,vår,1,0,xl (100-150),Bostadsrätt,0,,,0,1991.0,,2978.0,1,0,0,,,35.0,105.5,,,,,AnnaLisa Forssbergs Väg 11,59.2979868,15.1624864,3.8481708309712004,3.410614963308766,2.9711956749180692,6.904213897168216,5.209077456936169
2295000,5952.0,103.0,4.0,2019-05-27,-4.0,22282.0,Radhus Sörbyängen,https://www.hemnet.se/salda/radhus-4rum-sorbyangen-orebro-kommun-paprikagatan-24-1019433,radhus,"Såld 27 maj. 2019 Paprikagatan 24 Radhus Sörbyängen, Örebro kommun 103 m² 4 rum 5 952 kr/mån Slutpris 2 295 000 kr -4 % 22 282 kr/m² Svensk Fastighetsförmedling Örebro",2019,5,2,Sörbyängen,25.8,57.8,3.11,vår,0,1,xl (100-150),Bostadsrätt,0,,,0,2015.0,,10157.0,1,0,0,,,11.0,103.0,,,,,Paprikagatan 24,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
3000000,5188.0,125.0,5.0,2019-05-22,2.0,24000.0,,"https://www.hemnet.se/salda/radhus-5rum-sodra-lindhult,-adolfsberg-orebro-kommun-ekevagen-13b-1016309",radhus,"Såld 22 maj. 2019 Ekevägen 13B Radhus Södra Lindhult, Adolfsberg, Örebro kommun 125 m² 5 rum 5 188 kr/mån Slutpris 3 000 000 kr +2 % 24 000 kr/m² Svensk Fastighetsförmedling Örebro",2019,5,2,,25.0,41.5,2.08,vår,1,0,xl (100-150),Bostadsrätt,0,,,0,2016.0,17400.0,4963.0,1,0,0,,,10.0,125.0,,,139.2,,Ekevägen 13B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1295000,5450.0,79.0,3.0,2019-05-17,0.0,16392.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-3rum-nya-hjarsta-orebro-kommun-allmogegatan-3-1013583,radhus,"Maps Data: Google © 2026 Såld 17 maj. 2019 Allmogegatan 3 Radhus Nya Hjärsta, Örebro kommun 79 m² 3 rum 5 450 kr/mån Slutpris 1 295 000 kr ±0 % 16 392 kr/m² Fastighetsbyrån Örebro",2019,5,2,Nya Hjärsta,26.3,69.0,5.05,vår,0,0,medel (60-80),Bostadsrätt,0,,,0,1959.0,13807.0,3634.0,1,0,0,,,67.0,79.0,,,174.77215189873417,,Allmogegatan 3,59.2918116,15.1793689,2.673266225618677,2.2411254858815925,2.194184191064135,5.743231840464242,4.146417228907738
2015000,4791.0,112.3,5.0,2019-05-17,1.0,17943.0,,"https://www.hemnet.se/salda/radhus-5rum-ekeby-almby,-orebro-kommun-lakevagen-32-e-1013505",radhus,"Maps Data: Google © 2026 Såld 17 maj. 2019 Lakevägen 32 E Radhus Ekeby-Almby., Örebro kommun 112,3 m² 5 rum 4 791 kr/mån Slutpris 2 015 000 kr +1 % 17 943 kr/m² Fastighetsbyrån Örebro",2019,5,2,,22.5,42.7,2.85,vår,1,0,xl (100-150),Bostadsrätt,0,,,0,2017.0,19100.0,7590.0,1,0,0,,,9.0,112.3,,,170.08014247551202,,Lakevägen 32 E,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2100000,3429.0,79.0,3.5,2019-05-16,11.0,26582.0,Radhus Björkhaga,"https://www.hemnet.se/salda/radhus-3,5rum-bjorkhaga-orebro-kommun-postmastaregatan-71-1012670",radhus,"Maps Data: Google © 2026 Såld 16 maj. 2019 Postmästaregatan 71 Radhus Björkhaga, Örebro kommun 79 m² 3,5 rum 3 429 kr/mån Slutpris 2 100 000 kr +11 % 26 582 kr/m² Fastighetsbyrån Örebro",2019,5,2,Björkhaga,22.6,43.4,1.96,vår,1,0,medel (60-80),Bostadsrätt,0,,,0,1979.0,24728.0,4576.0,0,0,0,,,47.0,79.0,,,313.0126582278481,,Postmästaregatan 71,59.2859691,15.150387,3.7836961547933914,3.3467983588644326,2.109917068577865,6.587954236155771,5.778084232174958
2975000,,108.0,4.0,2019-05-09,10.0,27546.0,Radhus Bettorp,https://www.hemnet.se/salda/radhus-4rum-bettorp-orebro-kommun-buxbomsvagen-7-1002552,radhus,"Såld 9 maj. 2019 Buxbomsvägen 7 Radhus Bettorp, Örebro kommun 108 m² 4 rum 412 m² Slutpris 2 975 000 kr +10 % Svensk Fastighetsförmedling Örebro",2019,5,2,Bettorp,27.0,,,vår,1,0,xl (100-150),Äganderätt,0,,,0,1976.0,31800.0,3036.0,1,0,0,,412.0,50.0,108.0,,,294.44444444444446,3.814814814814815,Buxbomsvägen 7,59.2967676,15.2318506,2.6125069190000847,2.6027851871923664,4.206864041084286,4.876892083101214,1.5091465952494736
830000,3768.0,66.5,2.0,2019-05-09,4.0,12481.0,G Radhus Marieberg,https://www.hemnet.se/salda/radhus-2rum-marieberg-orebro-kommun-moholmsvagen-4g-1003168,radhus,"Maps Data: Google © 2026 Såld 9 maj. 2019 Moholmsvägen 4G Radhus Marieberg, Örebro kommun 66,5 m² 2 rum 3 768 kr/mån Slutpris 830 000 kr +4 % 12 481 kr/m² LF Fastighetsförmedling Örebro",2019,5,2,Radhus Marieberg,33.2,56.7,5.45,vår,1,0,medel (60-80),Bostadsrätt,0,,,1,1989.0,,468.0,1,0,0,,,37.0,66.5,,,,,Moholmsvägen 4G,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1995000,4408.0,99.0,4.0,2019-05-06,-5.0,20152.0,Almby,https://www.hemnet.se/salda/radhus-4rum-ekeby-almby-orebro-kommun-lakevagen-34c-999838,radhus,"Maps Data: Google © 2026 Såld 6 maj. 2019 Lakevägen 34C Radhus Ekeby-Almby, Örebro kommun 99 m² 4 rum 4 408 kr/mån Slutpris 1 995 000 kr -5 % 20 152 kr/m² Fastighetsbyrån Örebro",2019,5,2,Almby,24.8,44.5,2.65,vår,0,1,stor (80-100),Bostadsrätt,0,,,0,2017.0,14000.0,8017.0,1,0,0,,,9.0,99.0,,,141.41414141414143,,Lakevägen 34C,59.2606158,15.2505604,2.677097230275355,3.1207412363914213,4.45465325889884,0.7939084796963432,3.029013216465259
1695000,,87.0,3.0,2019-05-04,6.0,19483.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-3rum-nya-hjarsta-orebro-kommun-allmogegatan-24-999366,radhus,"Maps Data: Google © 2026 Såld 4 maj. 2019 Allmogegatan 24 Radhus Nya Hjärsta, Örebro kommun 87 m² 3 rum 511 m² Slutpris 1 695 000 kr +6 % Mäklarhuset Örebro",2019,5,2,Nya Hjärsta,29.0,,,vår,1,0,stor (80-100),Tomträtt,0,,,0,1955.0,39876.0,1513.0,0,0,0,,511.0,71.0,87.0,,,458.3448275862069,5.873563218390805,Allmogegatan 24,59.2918116,15.1793689,2.673266225618677,2.2411254858815925,2.194184191064135,5.743231840464242,4.146417228907738
4850000,,126.0,4.0,2019-05-04,2.0,38492.0,Radhus Sörby,https://www.hemnet.se/salda/radhus-4rum-sorby-orebro-kommun-rantmastargatan-80-999245,radhus,"Maps Data: Google © 2026 Såld 4 maj. 2019 Räntmästargatan 80 Radhus Sörby, Örebro kommun 126+7 m² 4 rum 406 m² Slutpris 4 850 000 kr +2 % Mäklarhuset Örebro",2019,5,2,Sörby,31.5,,,vår,1,0,xl (100-150),Äganderätt,0,,,0,1957.0,36909.0,6129.0,1,0,0,7.0,406.0,69.0,133.0,,,292.92857142857144,3.2222222222222223,Räntmästargatan 80,59.260272,15.2251685,1.8036323946230048,2.172454454207392,3.1133387191943864,1.454506794901122,3.4194455513858113
2700000,5722.0,119.0,5.0,2019-05-04,19.0,22689.0,A Radhus Lillån,https://www.hemnet.se/salda/radhus-5rum-lillan-orebro-kommun-rodklovervagen-194-a-999241,radhus,"Maps Data: Google © 2026 Såld 4 maj. 2019 Rödklövervägen 194 A Radhus Lillån, Örebro kommun 119 m² 5 rum 5 722 kr/mån Slutpris 2 700 000 kr +19 % 22 689 kr/m² Mäklarhuset Örebro",2019,5,2,Radhus Lillån,23.8,48.1,2.54,vår,1,0,xl (100-150),Bostadsrätt,0,,,0,2015.0,,2570.0,1,0,0,,,11.0,119.0,,,,,Rödklövervägen 194 A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
3050000,5905.0,140.6,6.0,2019-05-03,2.0,21693.0,C Radhus Ormesta,https://www.hemnet.se/salda/radhus-6rum-ormesta-orebro-kommun-ulsavilagatan-16c-998935,radhus,"Maps Data: Google © 2026 Såld 3 maj. 2019 Ulsavilagatan 16C Radhus Ormesta, Örebro kommun 140,6 m² 6 rum 5 905 kr/mån Slutpris 3 050 000 kr +2 % 21 693 kr/m² LF Fastighetsförmedling Örebro",2019,5,2,Radhus Ormesta,23.4,42.0,2.32,vår,1,0,xl (100-150),Bostadsrätt,0,,,1,2017.0,15264.0,4681.0,1,0,0,,,9.0,140.6,,,108.56330014224751,,Ulsavilagatan 16C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2975000,,109.0,4.0,2019-05-02,10.0,27294.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-4rum-adolfsberg-orebro-kommun-blavingestigen-10-997000,radhus,"Maps Data: Google © 2026 Såld 2 maj. 2019 Blåvingestigen 10 Radhus Adolfsberg, Örebro kommun 109 m² 4 rum 366 m² Slutpris 2 975 000 kr +10 % Notar",2019,5,2,Adolfsberg,27.2,,,vår,1,0,xl (100-150),Äganderätt,0,,,0,1960.0,29317.0,6942.0,0,0,0,,366.0,66.0,109.0,,,268.9633027522936,3.3577981651376145,Blåvingestigen 10,59.2389686,15.1834848,4.392375519188344,4.469056516106927,3.727831876874247,3.989057631836986,6.687976195840992
1695000,3274.0,80.0,3.0,2019-05-01,0.0,21188.0,D Radhus Nyponlunden,https://www.hemnet.se/salda/radhus-3rum-nyponlunden-orebro-kommun-persikogatan-18d-996556,radhus,"Maps Data: Google © 2026 Såld 1 maj. 2019 Persikogatan 18D Radhus Nyponlunden, Örebro kommun 80 m² 3 rum 3 274 kr/mån Slutpris 1 695 000 kr ±0 % 21 188 kr/m² Bjurfors Örebro",2019,5,2,Radhus Nyponlunden,26.7,40.9,2.32,vår,0,0,medel (60-80),Bostadsrätt,0,,,0,2014.0,16800.0,5725.0,1,0,0,,,12.0,80.0,,,210.0,,Persikogatan 18D,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1805000,,119.0,4.0,2019-05-01,21.0,15168.0,Radhus Ölmbrotorp,https://www.hemnet.se/salda/radhus-4rum-olmbrotorp-orebro-kommun-olmbrovagen-15-996565,radhus,"Maps Data: Google © 2026 Såld 1 maj. 2019 Ölmbrovägen 15 Radhus Ölmbrotorp, Örebro kommun 119+30 m² 4 rum 378 m² Slutpris 1 805 000 kr +21 % Notar",2019,5,2,Ölmbrotorp,29.8,,,vår,1,0,xl (100-150),Äganderätt,0,,,0,1965.0,36087.0,2228.0,1,0,0,30.0,378.0,61.0,149.0,,,303.25210084033614,3.176470588235294,Ölmbrovägen 15,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1595000,3274.0,80.0,3.0,2019-04-30,0.0,19938.0,D Radhus Nyponlunden,https://www.hemnet.se/salda/radhus-3rum-nyponlunden-orebro-kommun-aprikosgatan-11d-998477,radhus,"Såld 30 apr. 2019 Aprikosgatan 11D Radhus Nyponlunden, Örebro kommun 80 m² 3 rum 3 274 kr/mån Slutpris 1 595 000 kr ±0 % 19 938 kr/m² Svensk Fastighetsförmedling Örebro",2019,4,2,Radhus Nyponlunden,26.7,40.9,2.46,vår,0,0,medel (60-80),Bostadsrätt,0,,,0,,,3845.0,1,0,0,,,48.0,80.0,,,,,Aprikosgatan 11D,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1860000,4775.0,99.0,4.0,2019-04-28,-4.0,18788.0,D Radhus Lillån,https://www.hemnet.se/salda/radhus-4rum-lillan-orebro-kommun-nastegardsvagen-54-d-995744,radhus,"Maps Data: Google © 2026 Såld 28 apr. 2019 Nästegårdsvägen 54 D Radhus Lillån, Örebro kommun 99 m² 4 rum 4 775 kr/mån Slutpris 1 860 000 kr -4 % 18 788 kr/m² LF Fastighetsförmedling Örebro",2019,4,2,Radhus Lillån,24.8,48.2,3.08,vår,0,1,stor (80-100),Bostadsrätt,0,,,0,2017.0,10248.0,5731.0,0,0,0,,,9.0,99.0,,,103.51515151515152,,Nästegårdsvägen 54 D,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2295000,5952.0,103.0,4.0,2019-04-25,0.0,22282.0,Radhus Sörbyängen,https://www.hemnet.se/salda/radhus-4rum-sorbyangen-orebro-kommun-paprikagatan-26-994034,radhus,"Såld 25 apr. 2019 Paprikagatan 26 Radhus Sörbyängen, Örebro kommun 103 m² 4 rum 5 952 kr/mån Slutpris 2 295 000 kr ±0 % 22 282 kr/m² Svensk Fastighetsförmedling Örebro",2019,4,2,Sörbyängen,25.8,57.8,3.11,vår,0,0,xl (100-150),Bostadsrätt,0,,,0,2015.0,6600.0,3378.0,1,0,0,,,11.0,103.0,,,64.07766990291262,,Paprikagatan 26,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
3200000,4631.0,118.0,5.0,2019-04-19,0.0,27119.0,Radhus Almby,https://www.hemnet.se/salda/radhus-5rum-almby-orebro-kommun-bjorkmansgatan-40-992847,radhus,"Såld 19 apr. 2019 Antonio Yuksel Björkmansgatan 40 Radhus Almby, Örebro kommun 118 m² 5 rum 4 631 kr/mån Slutpris 3 200 000 kr ±0 % 27 119 kr/m² Bostada Fastighetsmäklare",2019,4,2,Almby,23.6,39.2,1.74,vår,0,0,xl (100-150),Bostadsrätt,0,,,1,2016.0,15480.0,4845.0,1,0,0,,,10.0,118.0,,,131.1864406779661,,Antonio Yuksel Björkmansgatan 40,59.2606158,15.2505604,2.677097230275355,3.1207412363914213,4.45465325889884,0.7939084796963432,3.029013216465259
1650000,6037.0,100.2,4.0,2019-04-19,0.0,16467.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-4rum-nya-hjarsta-orebro-kommun-fardemansgatan-5-992829,radhus,"Såld 19 apr. 2019 Färdemansgatan 5 Radhus Nya Hjärsta, Örebro kommun 100,2 m² 4 rum 6 037 kr/mån Slutpris 1 650 000 kr ±0 % 16 467 kr/m² Svensk Fastighetsförmedling Örebro",2019,4,2,Nya Hjärsta,25.0,60.2,4.39,vår,0,0,xl (100-150),Bostadsrätt,0,,,0,1963.0,4800.0,5361.0,1,0,0,,,63.0,100.2,,,47.90419161676647,,Färdemansgatan 5,59.2918116,15.1793689,2.673266225618677,2.2411254858815925,2.194184191064135,5.743231840464242,4.146417228907738
3000000,4204.0,112.0,5.0,2019-04-17,7.0,26786.0,Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-petrigatan-57-991384,radhus,"Såld 17 apr. 2019 Petrigatan 57 Radhus Ormesta, Örebro kommun 112 m² 5 rum 4 204 kr/mån Slutpris 3 000 000 kr +7 % 26 786 kr/m² Svensk Fastighetsförmedling Örebro",2019,4,2,Ormesta,22.4,37.5,1.68,vår,1,0,xl (100-150),Bostadsrätt,0,,,0,2015.0,,2007.0,1,0,0,,,11.0,112.0,,,,,Petrigatan 57,59.2563937,15.2727449,3.986349556846108,4.433265144527395,5.80278142888671,1.487902034011093,3.698730739020459
